-99.74149,0.5653089,-46.14214,0.08008813,359.8152,38.97366
-98.76044,0.5653191,-44.95818,0.05712212,359.8227,39.69592
-97.73024,0.5653233,-43.74548,0.01536265,359.8223,40.39096
-96.82689,0.5653385,-42.70293,0.0217182,359.822,40.93353
-95.88001,0.5653214,-41.62729,0.03127301,359.8145,41.39926
-94.92612,0.5653231,-40.55753,0.03690816,359.8223,41.75383
-93.96603,0.5653057,-39.49262,0.01867896,359.8149,42.04354
-93.00237,0.5653219,-38.43068,0.002440684,359.8224,42.21931
-91.89116,0.5653123,-37.21502,0.00694191,359.8147,42.46631
-90.95651,0.5653123,-36.19753,0.006200777,359.8147,42.57502
-89.98524,0.5653166,-35.14121,-0.003258729,359.8225,42.59109
-88.94328,0.5653061,-34.00489,359.9916,359.8148,42.50899
-88.01111,0.565308,-32.98402,359.9928,359.8148,42.401
-87.04485,0.5653191,-31.92204,-0.003416925,359.8224,42.30128
-86.04537,0.5653152,-30.81798,359.9893,359.8225,42.13571
-85.12106,0.5653097,-29.7891,359.9532,359.8229,41.88828
-84.1694,0.5653039,-28.713,359.9348,359.8154,41.43173
-83.26493,0.5653037,-27.66621,359.9643,359.8151,40.81771
-82.21014,0.565302,-26.39813,359.9551,359.823,39.58941
-81.34798,0.5652795,-25.31604,359.9177,359.8243,38.47078
-80.5377,0.5653009,-24.26067,359.9182,359.816,37.49504
-79.71057,0.5653126,-23.15124,359.9496,359.815,36.72219
-78.79961,0.5653204,-21.90508,0.01649714,359.8223,36.19373
-77.9552,0.5652989,-20.74177,0.01680215,359.8149,35.99561
-77.10978,0.5653204,-19.57919,0.01098211,359.8224,36.04743
-76.29224,0.56533,-18.4619,0.02164348,359.8222,36.22415
-75.37482,0.565312,-17.21952,0.01864516,359.8146,36.47495
-74.58024,0.5653207,-16.15125,0.009182125,359.8224,36.64267
-73.75209,0.565321,-15.04135,0.000486043,359.8224,36.72423
-72.8923,0.5653072,-13.88836,359.994,359.8148,36.70527
-72.09795,0.5653183,-12.81952,359.9924,359.8225,36.6171
-71.27394,0.5653184,-11.70616,359.9934,359.8225,36.50552
-70.44969,0.5653248,-10.59287,0.008348665,359.8223,36.5433
-69.55753,0.5653337,-9.397182,0.0426938,359.8222,36.80323
-68.75285,0.5653149,-8.335519,0.05677568,359.8147,37.20672
-67.83981,0.5653124,-7.155493,0.04576959,359.8148,37.78267
-66.9799,0.5653201,-6.069157,0.03440791,359.8145,38.39307
-66.14235,0.5653352,-5.033203,0.03797616,359.8222,38.97956
-65.22766,0.5653211,-3.922353,0.0650169,359.8147,39.53727
-64.37056,0.5653219,-2.902338,0.06450629,359.8227,40.06762
-63.39854,0.5653241,-1.770014,0.05157461,359.8226,40.69003
-62.51928,0.5653243,-0.7687517,0.03698198,359.8144,41.3112
-61.52019,0.5653349,0.3398213,0.05886799,359.8143,42.14273
-60.5766,0.5653319,1.354714,0.09902705,359.8147,43.01925
-59.65283,0.5653239,2.31491,0.1141726,359.8233,43.94007
-58.63453,0.5653216,3.331821,0.09616522,359.8152,45.1207
-57.55356,0.5653341,4.360589,0.07024921,359.8145,46.52901
-56.60554,0.5653461,5.219184,0.1144119,359.8149,47.89835
-55.51497,0.5653559,6.157653,0.1758182,359.8241,49.47646
-54.52066,0.565337,6.961939,0.1860393,359.825,51.08369
-53.32953,0.565343,7.860115,0.1759168,359.8247,53.15022
-52.19086,0.5653607,8.648507,0.1229499,359.8229,55.39912
-51.0654,0.5653797,9.359629,0.2056094,359.8167,57.91327
-49.81387,0.5653865,10.06607,0.3284097,359.8307,60.92245
-48.47317,0.5653819,10.71495,0.4427834,359.8381,64.66151
-47.28855,0.5653704,11.18882,0.4624465,359.8407,68.25595
-46.07314,0.5653799,11.57224,0.2033294,359.8237,72.36955
-44.62341,0.5653975,11.89207,0.2715654,359.8277,78.01297
-43.20324,0.5654043,12.05044,0.4247782,359.831,84.19466
-41.93516,0.5654193,12.04843,0.6231669,359.8537,90.31428
-40.47043,0.5654315,11.86352,0.6795579,359.8605,97.88515
-39.14611,0.5654387,11.51758,0.8086736,359.8673,105.0323
-37.9305,0.5655397,11.02434,1.19631,359.9566,112.4585
-36.75468,0.5655587,10.2607,1.160645,359.9397,123.5918
-35.82066,0.5654194,9.244496,0.901018,359.9344,137.6472
-35.11264,0.5653848,7.901338,1.005087,359.9645,153.1422
-34.79213,0.5654711,6.432493,0.9956938,359.9637,168.4821
-34.87886,0.5654719,4.895966,0.9900199,359.9411,184.2106
-35.34058,0.5653393,3.489798,0.2956329,359.8128,198.1358
-35.94007,0.5652432,2.068927,359.7928,359.8297,202.0017
-36.39529,0.565146,0.6461074,359.4728,359.8665,196.6592
-36.60901,0.5650432,-0.7806266,359.3374,359.8713,187.857
-36.59348,0.5652103,-2.275177,359.5792,359.8351,179.1674
-36.43406,0.5653253,-3.768782,0.01748427,359.8063,174.1819
-36.26081,0.5653702,-5.216657,0.2895601,359.8315,173.6708
-36.16084,0.5653235,-6.67575,0.2573138,359.8141,176.4445
-36.16391,0.5653747,-8.141495,0.1768724,359.8307,180.345
-36.2478,0.565371,-9.66077,0.1122995,359.8286,183.2294
-36.34472,0.5652831,-11.18412,359.8401,359.8323,183.2138
-36.36602,0.5651577,-12.7645,359.6591,359.8258,180.0748
-36.25088,0.5652218,-14.34272,359.3838,359.8662,175.0317
-35.96628,0.5653936,-15.84859,359.7022,359.8378,169.0207
-35.51801,0.5652547,-17.25974,359.7622,359.8113,162.0862
-34.89739,0.5648141,-18.66016,359.4153,359.8591,155.0926
-34.13797,0.5653111,-19.93352,359.7831,359.8374,149.2774
-33.17236,0.5655287,-21.11037,359.7453,359.8257,140.1028
-32.05246,0.564647,-22.1399,359.3636,359.8985,131.4067
-30.83444,0.5651641,-22.96701,359.3708,359.8547,123.9913
-29.52899,0.5655847,-23.65181,359.8578,359.8223,117.7659
-28.22416,0.5651546,-24.23145,359.7971,359.8365,113.739
-26.94076,0.5652373,-24.74072,359.7585,359.8159,111.6857
-25.64167,0.5654412,-25.21629,0.009161807,359.8256,110.2606
-24.33111,0.5652099,-25.66921,359.9354,359.811,108.9406
-23.00741,0.5652299,-26.08968,359.776,359.8357,107.3669
-21.66618,0.5653401,-26.4607,359.7454,359.8145,105.3575
-20.30742,0.5653067,-26.76817,359.8695,359.8306,102.6682
-18.98451,0.5651892,-27.00246,359.7839,359.8373,99.85145
-17.59827,0.5652653,-27.17815,359.6752,359.8207,97.02727
-16.25496,0.565338,-27.27948,359.8911,359.8094,94.42413
-14.80317,0.5652199,-27.32284,359.8658,359.8122,91.54773
-13.349,0.5651549,-27.30336,359.7357,359.8201,88.90414
-11.94775,0.5653555,-27.2185,359.6313,359.8399,86.34215
-10.55389,0.5653053,-27.04448,359.8335,359.8109,82.80467
-9.127998,0.5649195,-26.7541,359.4078,359.8586,77.54211
-7.749665,0.5652875,-26.29116,359.2479,359.8618,70.96188
-6.496205,0.5653867,-25.66996,359.6536,359.8389,63.56626
-5.235202,0.5650021,-24.85154,359.6654,359.8273,56.55235
-4.210629,0.5652845,-24.05477,359.6328,359.8453,52.19608
-3.228254,0.5654019,-23.20316,359.9482,359.8066,49.38741
-2.145533,0.5652432,-22.22636,0.10751,359.8087,48.12222
-1.133481,0.5652699,-21.32419,0.01321682,359.8094,48.31546
-0.03320644,0.5653517,-20.36176,0.01348057,359.8079,48.90514
0.9966558,0.5653074,-19.47508,0.03138726,359.8087,49.28793
1.988879,0.5653011,-18.623,359.9776,359.829,49.27005
3.056355,0.5652978,-17.69526,359.9637,359.8092,48.97511
4.117422,0.5653311,-16.75866,359.992,359.8283,48.55947
5.098098,0.5652954,-15.88712,-0.00113894,359.8089,48.40632
6.04478,0.5653259,-15.05516,0.06104822,359.8085,48.78667
7.125349,0.5653737,-14.13601,0.2195378,359.8307,49.86902
8.197298,0.5653539,-13.28788,0.2931787,359.8344,51.85729
9.35507,0.5653449,-12.46595,0.3400096,359.8175,54.91761
10.56771,0.5653864,-11.72865,0.236423,359.8326,58.9016
11.88668,0.5654181,-11.07904,0.3200367,359.8374,64.30166
13.07009,0.5654291,-10.65551,0.549918,359.8591,70.5499
14.34499,0.5654541,-10.37678,1.087526,359.9181,78.36231
15.74241,0.5656055,-10.33589,1.419576,0.0313487,89.21203
17.09494,0.5655923,-10.62001,1.111677,359.9579,102.1598
18.34725,0.5655206,-11.18583,0.882684,359.9143,114.2335
19.40748,0.5653144,-11.89087,0.2339487,359.8014,122.7915
20.52161,0.5653127,-12.78834,0.09700835,359.8024,128.7566
21.49244,0.5653363,-13.62456,0.08734981,359.8281,130.5104
22.50668,0.5652748,-14.49334,0.03027993,359.8301,130.4626
23.53542,0.565291,-15.34875,-0.003394225,359.8307,129.6729
24.72952,0.5653265,-16.33207,0.0001792799,359.8289,129.5224
25.70889,0.5653691,-17.17357,0.1217159,359.8093,130.8559
26.7271,0.5654074,-18.12821,0.2651336,359.8339,133.4911
27.65004,0.5653775,-19.10741,0.3365419,359.8378,136.8802
28.54377,0.565337,-20.18398,0.2896759,359.8155,140.4371
29.3168,0.56536,-21.22536,0.1152476,359.8282,143.2794
30.1365,0.5653639,-22.42735,0.05930122,359.8272,145.7458
30.81373,0.5653564,-23.47664,0.09723136,359.8285,147.1283
31.58725,0.5653242,-24.71367,0.09309693,359.829,147.9879
32.26694,0.5652948,-25.82702,0.0575375,359.8094,148.5882
33.0116,0.5653197,-27.08562,0.03395019,359.8086,149.4592
33.65359,0.5653743,-28.22389,0.1085182,359.8285,150.6731
34.3123,0.5653488,-29.47389,0.1999763,359.811,152.4603
34.94693,0.5653228,-30.79577,0.2728998,359.8136,154.5844
35.46381,0.5653479,-31.99942,0.1910412,359.8311,156.7619
35.96694,0.5653414,-33.32306,0.1138624,359.8091,159.2816
36.3801,0.565386,-34.56788,0.1650172,359.8297,161.7141
36.78252,0.5653974,-35.98177,0.2710305,359.8335,164.4486
37.09854,0.56535,-37.36429,0.4404801,359.8237,167.5053
37.315,0.5653951,-38.71188,0.8117594,359.8747,171.2782
37.32977,0.565654,-40.11419,1.49367,0.03936432,180.674
37.03262,0.5654789,-41.3589,0.918888,359.9023,193.039
36.38863,0.5653245,-42.62231,0.9492016,359.9273,207.4548
35.54179,0.565396,-43.62096,0.650599,359.8618,219.788
34.59992,0.5654226,-44.46285,0.3272519,359.8419,227.4929
33.57221,0.565282,-45.29118,359.8474,359.8299,230.4139
32.53191,0.5651947,-46.18877,359.569,359.8292,228.586
31.58221,0.5652436,-47.18138,359.5255,359.8565,223.3383
30.69104,0.565194,-48.35883,359.5934,359.8313,216.7361
29.96482,0.5652772,-49.5298,359.8715,359.8327,211.9668
29.27731,0.5653226,-50.72909,0.10003,359.8082,210.1861
28.56425,0.5653872,-51.91619,0.2637466,359.8332,211.3818
27.81228,0.5653945,-53.01961,0.3288523,359.8379,214.5387
26.95122,0.5653563,-54.10901,0.2966383,359.8165,218.5121
26.02354,0.565357,-55.1453,0.1654974,359.8302,221.8052
25.05829,0.5653043,-56.15126,0.01756028,359.8083,223.6962
24.08608,0.5653208,-57.15367,359.9263,359.8287,223.957
23.12751,0.5652772,-58.17266,359.8935,359.8106,223.1265
22.19462,0.5653008,-59.21741,359.9152,359.83,221.6798
21.28263,0.5652841,-60.28365,359.9409,359.8097,220.552
20.44605,0.5653443,-61.27949,0.009618356,359.828,220.1185
